Datum,Warengruppe,Umsatz,Wochentag,Kategorie
2015-01-24,4,54.0561105891749,Saturday,Konditorei
2015-01-25,4,176.90180258166,Sunday,Konditorei
2015-01-26,4,62.7936586310808,Monday,Konditorei
2015-01-27,4,78.6674035279493,Tuesday,Konditorei
2015-01-28,4,54.1152141456079,Wednesday,Konditorei
2015-01-29,4,66.4012476272315,Thursday,Konditorei
2015-01-30,4,67.652941573495,Friday,Konditorei
2015-01-31,4,66.4961056765624,Saturday,Konditorei
2015-02-01,4,214.869292194541,Sunday,Konditorei
2015-02-02,4,123.697766488052,Monday,Konditorei
2015-02-03,4,104.342988837394,Tuesday,Konditorei
2015-02-04,4,127.095636994155,Wednesday,Konditorei
2015-02-05,4,106.882617972076,Thursday,Konditorei
2015-02-06,4,219.523814146721,Friday,Konditorei
2015-02-07,4,136.049442310194,Saturday,Konditorei
2015-02-08,4,256.535701898324,Sunday,Konditorei
2015-02-09,4,121.963218496309,Monday,Konditorei
2015-02-10,4,124.082529993763,Tuesday,Konditorei
2015-02-11,4,133.991008009117,Wednesday,Konditorei
2015-02-12,4,105.109162581464,Thursday,Konditorei
2015-02-13,4,164.114000189702,Friday,Konditorei
2015-02-14,4,190.148450615832,Saturday,Konditorei
2015-02-15,4,197.39238538863,Sunday,Konditorei
2015-02-16,4,97.6035128733651,Monday,Konditorei
2015-02-17,4,136.83107870616,Tuesday,Konditorei
2015-02-18,4,98.7240235777811,Wednesday,Konditorei
2015-02-19,4,144.886196208494,Thursday,Konditorei
2015-02-20,4,138.979259617537,Friday,Konditorei
2015-02-21,4,111.305294286303,Saturday,Konditorei
2015-02-22,4,329.636553747233,Sunday,Konditorei
2015-02-23,4,65.2802336107391,Monday,Konditorei
2015-02-24,4,85.4723306797636,Tuesday,Konditorei
2015-02-25,4,66.5001800170103,Wednesday,Konditorei
2015-02-26,4,53.8573258596081,Thursday,Konditorei
2015-02-27,4,90.6234358309477,Friday,Konditorei
2015-02-28,4,66.7494991172986,Saturday,Konditorei
2015-03-01,4,115.774341903804,Sunday,Konditorei
2015-03-02,4,71.9084682586098,Monday,Konditorei
2015-03-03,4,46.549832303522,Tuesday,Konditorei
2015-03-04,4,65.1707860093035,Wednesday,Konditorei
2015-03-05,4,65.2095428993818,Thursday,Konditorei
2015-03-06,4,68.8019764229724,Friday,Konditorei
2015-03-07,4,104.606853245048,Saturday,Konditorei
2015-03-08,4,205.57099280524,Sunday,Konditorei
2015-03-09,4,41.7256099434086,Monday,Konditorei
2015-03-10,4,81.469301222971,Tuesday,Konditorei
2015-03-11,4,56.4990825988405,Wednesday,Konditorei
2015-03-12,4,84.3321888197467,Thursday,Konditorei
2015-03-13,4,101.349615757381,Friday,Konditorei
2015-03-14,4,74.0860398307729,Saturday,Konditorei
2015-03-15,4,130.549602673201,Sunday,Konditorei
2015-03-16,4,82.2767663365038,Monday,Konditorei
2015-03-17,4,77.8012596345233,Tuesday,Konditorei
2015-03-18,4,88.7176395035293,Wednesday,Konditorei
2015-03-19,4,82.9965111073564,Thursday,Konditorei
2015-03-20,4,88.6535909538115,Friday,Konditorei
2015-03-21,4,52.639809323213,Saturday,Konditorei
2015-03-22,4,131.605920044064,Sunday,Konditorei
2015-03-23,4,57.7729211412768,Monday,Konditorei
2015-03-24,4,56.0889149961493,Tuesday,Konditorei
2015-03-25,4,75.4697183642942,Wednesday,Konditorei
2015-03-26,4,94.1972531849185,Thursday,Konditorei
2015-03-27,4,81.3657470530275,Friday,Konditorei
2015-03-28,4,120.729232683492,Saturday,Konditorei
2015-03-29,4,108.584974000503,Sunday,Konditorei
2015-03-30,4,93.8107940183229,Monday,Konditorei
2015-03-31,4,95.5346688510535,Tuesday,Konditorei
2015-04-01,4,69.7873283360318,Wednesday,Konditorei
2015-04-02,4,44.0544861327719,Thursday,Konditorei
2015-04-05,4,101.154372513509,Sunday,Konditorei
2015-04-06,4,115.850549632261,Monday,Konditorei
2015-04-07,4,99.9708304210839,Tuesday,Konditorei
2015-04-08,4,89.4854107533566,Wednesday,Konditorei
2015-04-09,4,71.4997218186786,Thursday,Konditorei
2015-04-10,4,69.6213343156897,Friday,Konditorei
2015-04-11,4,75.5562497228574,Saturday,Konditorei
2015-04-12,4,170.691265230574,Sunday,Konditorei
2015-04-13,4,85.5491123404555,Monday,Konditorei
2015-04-14,4,68.5181832029906,Tuesday,Konditorei
2015-04-15,4,82.5619143946999,Wednesday,Konditorei
2015-04-16,4,64.3768783832988,Thursday,Konditorei
2015-04-17,4,85.0439789074107,Friday,Konditorei
2015-04-18,4,105.620424871498,Saturday,Konditorei
2015-04-19,4,119.444010656665,Sunday,Konditorei
2015-04-20,4,78.2371204197756,Monday,Konditorei
2015-04-21,4,75.6785562086606,Tuesday,Konditorei
2015-04-22,4,76.9287622186942,Wednesday,Konditorei
2015-04-23,4,58.6866015325717,Thursday,Konditorei
2015-04-24,4,72.944912850319,Friday,Konditorei
2015-04-25,4,86.653507954899,Saturday,Konditorei
2015-04-26,4,112.831158583878,Sunday,Konditorei
2015-04-27,4,83.4751795147854,Monday,Konditorei
2015-04-29,4,69.6885795663438,Wednesday,Konditorei
2015-04-30,4,78.2474106946107,Thursday,Konditorei
2015-05-02,4,168.464543906289,Saturday,Konditorei
2015-05-03,4,132.20896007182,Sunday,Konditorei
2015-05-04,4,108.931500577338,Monday,Konditorei
2015-05-05,4,69.2603251298698,Tuesday,Konditorei
2015-05-06,4,65.0766452616253,Wednesday,Konditorei
2015-05-07,4,60.8102412913987,Thursday,Konditorei
2015-05-08,4,57.1956734130954,Friday,Konditorei
2015-05-09,4,78.2411421697545,Saturday,Konditorei
2015-05-10,4,168.202423789623,Sunday,Konditorei
2015-05-11,4,61.3151869370572,Monday,Konditorei
2015-05-12,4,81.3705529527208,Tuesday,Konditorei
2015-05-13,4,80.6915439319555,Wednesday,Konditorei
2015-05-14,4,143.618292078555,Thursday,Konditorei
2015-05-15,4,80.0250209033444,Friday,Konditorei
2015-05-16,4,110.846941963139,Saturday,Konditorei
2015-05-17,4,171.465540571901,Sunday,Konditorei
2015-05-18,4,77.7209650240063,Monday,Konditorei
2015-05-19,4,60.9239625788419,Tuesday,Konditorei
2015-05-20,4,39.6292101082508,Wednesday,Konditorei
2015-05-21,4,72.2913067539047,Thursday,Konditorei
2015-05-22,4,72.6752390870334,Friday,Konditorei
2015-05-24,4,160.036018067072,Sunday,Konditorei
2015-05-25,4,102.105379903525,Monday,Konditorei
2015-05-26,4,33.907482932934,Tuesday,Konditorei
2015-05-27,4,59.5507929294823,Wednesday,Konditorei
2015-05-29,4,61.0068815520603,Friday,Konditorei
2015-05-30,4,68.8696177994846,Saturday,Konditorei
2015-05-31,4,111.389483740734,Sunday,Konditorei
2015-06-01,4,77.1155538824316,Monday,Konditorei
2015-06-02,4,57.1617006882767,Tuesday,Konditorei
2015-06-04,4,73.4353393085373,Thursday,Konditorei
2015-06-05,4,70.9256465264533,Friday,Konditorei
2015-06-06,4,38.2539728445697,Saturday,Konditorei
2015-06-07,4,95.8647639075632,Sunday,Konditorei
2015-06-08,4,86.6465529107892,Monday,Konditorei
2015-06-09,4,66.3940872308056,Tuesday,Konditorei
2015-06-10,4,49.6396291126612,Wednesday,Konditorei
2015-06-11,4,49.4898173390129,Thursday,Konditorei
2015-06-12,4,58.3419957356269,Friday,Konditorei
2015-06-13,4,55.5502705629424,Saturday,Konditorei
2015-06-14,4,94.7426227820596,Sunday,Konditorei
2015-06-15,4,93.9081036308009,Monday,Konditorei
2015-06-16,4,54.8703592495813,Tuesday,Konditorei
2015-06-17,4,86.403424601373,Wednesday,Konditorei
2015-06-19,4,85.6920848289348,Friday,Konditorei
2015-06-21,4,79.6238577111724,Sunday,Konditorei
2015-06-22,4,95.7934490225752,Monday,Konditorei
2015-06-23,4,59.3399435978971,Tuesday,Konditorei
2015-06-24,4,136.751450668224,Wednesday,Konditorei
2015-06-25,4,76.9256449556744,Thursday,Konditorei
2015-06-26,4,133.675162322483,Friday,Konditorei
2015-06-27,4,51.4184892058944,Saturday,Konditorei
2015-06-28,4,92.6062037819606,Sunday,Konditorei
2015-06-29,4,60.5706678690791,Monday,Konditorei
2015-06-30,4,59.7582110810299,Tuesday,Konditorei
2015-07-01,4,42.5236610258434,Wednesday,Konditorei
2015-07-02,4,71.149958216457,Thursday,Konditorei
2015-07-03,4,74.2683455483615,Friday,Konditorei
2015-07-04,4,41.0811107814817,Saturday,Konditorei
2015-07-05,4,80.5139509839903,Sunday,Konditorei
2015-07-06,4,119.169151042856,Monday,Konditorei
2015-07-07,4,43.289934535011,Tuesday,Konditorei
2015-07-08,4,104.939046568831,Wednesday,Konditorei
2015-07-09,4,54.2685877298114,Thursday,Konditorei
2015-07-10,4,88.3126393798284,Friday,Konditorei
2015-07-11,4,55.7657711821206,Saturday,Konditorei
2015-07-12,4,107.211344510388,Sunday,Konditorei
2015-07-13,4,99.8210032219416,Monday,Konditorei
2015-07-14,4,70.3072462225753,Tuesday,Konditorei
2015-07-15,4,77.1698083779948,Wednesday,Konditorei
2015-07-16,4,54.5100626424489,Thursday,Konditorei
2015-07-17,4,56.8413279185917,Friday,Konditorei
2015-07-18,4,55.3054194821743,Saturday,Konditorei
2015-07-19,4,78.8699766727403,Sunday,Konditorei
2015-07-20,4,69.7667264646809,Monday,Konditorei
2015-07-21,4,84.9804801228085,Tuesday,Konditorei
2015-07-23,4,63.5138560687825,Thursday,Konditorei
2015-07-24,4,36.344812080423,Friday,Konditorei
2015-07-25,4,63.9464915592845,Saturday,Konditorei
2015-07-26,4,132.027901406403,Sunday,Konditorei
2015-07-27,4,71.2222741062861,Monday,Konditorei
2015-07-28,4,61.0012081922165,Tuesday,Konditorei
2015-07-29,4,78.9879320465411,Wednesday,Konditorei
2015-07-30,4,47.0294957006938,Thursday,Konditorei
2015-07-31,4,69.5510324443147,Friday,Konditorei
2015-08-01,4,61.4951926235269,Saturday,Konditorei
2015-08-02,4,102.92536559936,Sunday,Konditorei
2015-08-03,4,96.1541463695526,Monday,Konditorei
2015-08-04,4,51.9802446049876,Tuesday,Konditorei
2015-08-05,4,61.4146095346043,Wednesday,Konditorei
2015-08-06,4,68.1438694841095,Thursday,Konditorei
2015-08-07,4,67.65120769016,Friday,Konditorei
2015-08-08,4,72.3812282167448,Saturday,Konditorei
2015-08-09,4,128.387177448355,Sunday,Konditorei
2015-08-10,4,62.9166913762778,Monday,Konditorei
2015-08-11,4,91.8656187305806,Tuesday,Konditorei
2015-08-12,4,142.966081963688,Wednesday,Konditorei
2015-08-13,4,75.4048924839092,Thursday,Konditorei
2015-08-14,4,149.004415970268,Friday,Konditorei
2015-08-15,4,107.241283474635,Saturday,Konditorei
2015-08-16,4,146.710288158171,Sunday,Konditorei
2015-08-17,4,92.8611984536371,Monday,Konditorei
2015-08-18,4,85.4315239150499,Tuesday,Konditorei
2015-08-19,4,90.6762881433179,Wednesday,Konditorei
2015-08-20,4,65.9553982231736,Thursday,Konditorei
2015-08-21,4,97.976688249357,Friday,Konditorei
2015-08-22,4,83.0386302486542,Saturday,Konditorei
2015-08-23,4,148.112100685466,Sunday,Konditorei
2015-08-24,4,103.705219329698,Monday,Konditorei
2015-08-25,4,95.8771197248926,Tuesday,Konditorei
2015-08-26,4,74.963807309499,Wednesday,Konditorei
2015-08-27,4,76.475641716123,Thursday,Konditorei
2015-08-28,4,72.7913057997985,Friday,Konditorei
2015-08-29,4,79.9073688605913,Saturday,Konditorei
2015-08-30,4,118.125563771295,Sunday,Konditorei
2015-08-31,4,89.4170214258032,Monday,Konditorei
2015-09-01,4,119.813597280375,Tuesday,Konditorei
2015-09-02,4,50.5765643241307,Wednesday,Konditorei
2015-09-03,4,78.4756488501111,Thursday,Konditorei
2015-09-04,4,86.6224721527251,Friday,Konditorei
2015-09-05,4,72.0601440458685,Saturday,Konditorei
2015-09-06,4,97.4301098856599,Sunday,Konditorei
2015-09-07,4,86.5338103694984,Monday,Konditorei
2015-09-08,4,61.8558338270558,Tuesday,Konditorei
2015-09-09,4,55.8300832911426,Wednesday,Konditorei
2015-09-10,4,65.3438046012977,Thursday,Konditorei
2015-09-11,4,77.5963267214814,Friday,Konditorei
2015-09-12,4,97.385176383401,Saturday,Konditorei
2015-09-13,4,82.1522115839159,Sunday,Konditorei
2015-09-14,4,112.727634796859,Monday,Konditorei
2015-09-15,4,75.4421722874781,Tuesday,Konditorei
2015-09-16,4,87.542547022515,Wednesday,Konditorei
2015-09-17,4,84.5351439454101,Thursday,Konditorei
2015-09-18,4,82.7393131451718,Friday,Konditorei
2015-09-19,4,76.9847906238951,Saturday,Konditorei
2015-09-20,4,135.071628146581,Sunday,Konditorei
2015-09-21,4,97.6919272101571,Monday,Konditorei
2015-09-22,4,69.0212668968983,Tuesday,Konditorei
2015-09-23,4,70.0238513998215,Wednesday,Konditorei
2015-09-24,4,80.7725892781173,Thursday,Konditorei
2015-09-25,4,60.674416299411,Friday,Konditorei
2015-09-26,4,71.1253177682758,Saturday,Konditorei
2015-09-27,4,111.59297636216,Sunday,Konditorei
2015-09-28,4,68.1313704676534,Monday,Konditorei
2015-09-29,4,81.1052131900459,Tuesday,Konditorei
2015-09-30,4,100.378339103544,Wednesday,Konditorei
2015-10-01,4,61.2824323616014,Thursday,Konditorei
2015-10-02,4,76.7982788438422,Friday,Konditorei
2015-10-03,4,85.6518051480984,Saturday,Konditorei
2015-10-04,4,105.504689154874,Sunday,Konditorei
2015-10-05,4,65.7278859423288,Monday,Konditorei
2015-10-06,4,48.5210229032399,Tuesday,Konditorei
2015-10-07,4,86.7842751324009,Wednesday,Konditorei
2015-10-08,4,43.1746483077413,Thursday,Konditorei
2015-10-09,4,59.5202307127551,Friday,Konditorei
2015-10-10,4,72.0981136423241,Saturday,Konditorei
2015-10-11,4,111.582429188677,Sunday,Konditorei
2015-10-12,4,106.581056613366,Monday,Konditorei
2015-10-13,4,65.4802693489601,Tuesday,Konditorei
2015-10-14,4,83.1926451817242,Wednesday,Konditorei
2015-10-15,4,65.7691467548743,Thursday,Konditorei
2015-10-16,4,65.4008404511067,Friday,Konditorei
2015-10-17,4,93.668537101903,Saturday,Konditorei
2015-10-18,4,99.5938829458216,Sunday,Konditorei
2015-10-19,4,86.0278054419965,Monday,Konditorei
2015-10-20,4,66.8568994799939,Tuesday,Konditorei
2015-10-21,4,75.6840135610605,Wednesday,Konditorei
2015-10-22,4,69.3973840238944,Thursday,Konditorei
2015-10-23,4,94.9053042162935,Friday,Konditorei
2015-10-24,4,77.3960026896757,Saturday,Konditorei
2015-10-25,4,164.465398484012,Sunday,Konditorei
2015-10-26,4,105.127878600437,Monday,Konditorei
2015-10-27,4,71.6933322093038,Tuesday,Konditorei
2015-10-28,4,93.0763627109901,Wednesday,Konditorei
2015-10-29,4,50.5568179471073,Thursday,Konditorei
2015-10-30,4,103.785774478902,Friday,Konditorei
2015-10-31,4,88.967069025816,Saturday,Konditorei
2015-11-01,4,121.793668598599,Sunday,Konditorei
2015-11-02,4,72.569221478375,Monday,Konditorei
2015-11-03,4,80.5712306131707,Tuesday,Konditorei
2015-11-05,4,76.1809477344347,Thursday,Konditorei
2015-11-06,4,92.9099539033508,Friday,Konditorei
2015-11-07,4,39.7743979611464,Saturday,Konditorei
2015-11-08,4,127.539249835881,Sunday,Konditorei
2015-11-09,4,53.4063154391405,Monday,Konditorei
2015-11-10,4,65.0436140133193,Tuesday,Konditorei
2015-11-11,4,56.9714541278082,Wednesday,Konditorei
2015-11-12,4,66.7937094495006,Thursday,Konditorei
2015-11-13,4,72.3286239048271,Friday,Konditorei
2015-11-14,4,62.8395827121803,Saturday,Konditorei
2015-11-15,4,134.798412331565,Sunday,Konditorei
2015-11-16,4,67.9860897768266,Monday,Konditorei
2015-11-17,4,59.6083391628383,Tuesday,Konditorei
2015-11-18,4,49.6738357526981,Wednesday,Konditorei
2015-11-19,4,57.7646121225213,Thursday,Konditorei
2015-11-20,4,79.6502975276965,Friday,Konditorei
2015-11-21,4,84.6217160931071,Saturday,Konditorei
2015-11-22,4,147.38920509115,Sunday,Konditorei
2015-11-23,4,92.3354324511327,Monday,Konditorei
2015-11-24,4,77.0098783611706,Tuesday,Konditorei
2015-11-25,4,78.2593412016064,Wednesday,Konditorei
2015-11-26,4,108.600990011567,Thursday,Konditorei
2015-11-27,4,116.456193643074,Friday,Konditorei
2015-11-28,4,150.585738123588,Saturday,Konditorei
2015-11-29,4,209.166880819323,Sunday,Konditorei
2015-11-30,4,71.2965359393259,Monday,Konditorei
2015-12-01,4,113.678931226625,Tuesday,Konditorei
2015-12-02,4,67.7569881327549,Wednesday,Konditorei
2015-12-03,4,95.4588510722846,Thursday,Konditorei
2015-12-04,4,77.6404401862426,Friday,Konditorei
2015-12-05,4,95.3028111591426,Saturday,Konditorei
2015-12-06,4,149.609860945933,Sunday,Konditorei
2015-12-07,4,87.9899775115246,Monday,Konditorei
2015-12-08,4,106.645235271974,Tuesday,Konditorei
2015-12-09,4,136.773193513285,Wednesday,Konditorei
2015-12-10,4,93.6039033920536,Thursday,Konditorei
2015-12-11,4,106.586886059885,Friday,Konditorei
2015-12-12,4,123.8519780738,Saturday,Konditorei
2015-12-13,4,164.858981263781,Sunday,Konditorei
2015-12-14,4,78.0826139469617,Monday,Konditorei
2015-12-15,4,61.4518021966416,Tuesday,Konditorei
2015-12-16,4,50.4569970348282,Wednesday,Konditorei
2015-12-17,4,49.843135680101,Thursday,Konditorei
2015-12-18,4,75.8326965605834,Friday,Konditorei
2015-12-19,4,95.7786689930843,Saturday,Konditorei
2015-12-20,4,137.294819364866,Sunday,Konditorei
2015-12-21,4,72.4750158316768,Monday,Konditorei
2015-12-22,4,64.2119729207153,Tuesday,Konditorei
2015-12-23,4,68.9147752635412,Wednesday,Konditorei
2015-12-24,4,118.865410341769,Thursday,Konditorei
2015-12-27,4,150.617390974879,Sunday,Konditorei
2015-12-28,4,66.1714499165664,Monday,Konditorei
2015-12-29,4,113.802219378916,Tuesday,Konditorei
2015-12-30,4,66.9103286638791,Wednesday,Konditorei
2016-01-02,4,72.5262657990036,Saturday,Konditorei
2016-01-03,4,75.9429543478591,Sunday,Konditorei
2016-01-04,4,74.7244710704998,Monday,Konditorei
2016-01-05,4,82.4285276448736,Tuesday,Konditorei
2016-01-06,4,48.8328172825585,Wednesday,Konditorei
2016-01-07,4,55.4424370840498,Thursday,Konditorei
2016-01-08,4,71.7226942714326,Friday,Konditorei
2016-01-09,4,64.835874109499,Saturday,Konditorei
2016-01-10,4,121.591849650866,Sunday,Konditorei
2016-01-11,4,75.6621775473688,Monday,Konditorei
2016-01-12,4,47.508598164613,Tuesday,Konditorei
2016-01-13,4,68.258783305949,Wednesday,Konditorei
2016-01-14,4,57.2527864696897,Thursday,Konditorei
2016-01-15,4,74.9692978522181,Friday,Konditorei
2016-01-16,4,86.547766419124,Saturday,Konditorei
2016-01-17,4,83.3440894002096,Sunday,Konditorei
2016-01-18,4,51.1624488640057,Monday,Konditorei
2016-01-19,4,52.6766328715509,Tuesday,Konditorei
2016-01-20,4,48.1736557040667,Wednesday,Konditorei
2016-01-21,4,58.5475256416195,Thursday,Konditorei
2016-01-22,4,74.60100772742,Friday,Konditorei
2016-01-23,4,58.569762463738,Saturday,Konditorei
2016-01-24,4,149.789734439813,Sunday,Konditorei
2016-01-25,4,79.3947024923584,Monday,Konditorei
2016-01-26,4,71.8353777343297,Tuesday,Konditorei
2016-01-27,4,71.8386915353738,Wednesday,Konditorei
2016-01-28,4,37.4060506108956,Thursday,Konditorei
2016-01-29,4,74.5834935282299,Friday,Konditorei
2016-01-30,4,58.1344429883485,Saturday,Konditorei
2016-01-31,4,132.950380868849,Sunday,Konditorei
2016-02-01,4,93.6709633665612,Monday,Konditorei
2016-02-02,4,173.19490154443,Tuesday,Konditorei
2016-02-03,4,138.868927432964,Wednesday,Konditorei
2016-02-04,4,212.954763467956,Thursday,Konditorei
2016-02-05,4,169.87129717056,Friday,Konditorei
2016-02-06,4,192.27769908181,Saturday,Konditorei
2016-02-07,4,170.642257444849,Sunday,Konditorei
2016-02-08,4,96.833635728181,Monday,Konditorei
2016-02-09,4,153.905138423558,Tuesday,Konditorei
2016-02-10,4,112.819376255663,Wednesday,Konditorei
2016-02-11,4,213.646592245021,Thursday,Konditorei
2016-02-12,4,108.396239900431,Friday,Konditorei
2016-02-13,4,224.433711584056,Saturday,Konditorei
2016-02-14,4,220.15722489461,Sunday,Konditorei
2016-02-15,4,116.618502038729,Monday,Konditorei
2016-02-16,4,177.333347977201,Tuesday,Konditorei
2016-02-17,4,146.146021592095,Wednesday,Konditorei
2016-02-18,4,153.394623375255,Thursday,Konditorei
2016-02-19,4,152.787510282685,Friday,Konditorei
2016-02-20,4,213.898160134037,Saturday,Konditorei
2016-02-21,4,320.052214571435,Sunday,Konditorei
2016-02-22,4,71.5677280034024,Monday,Konditorei
2016-02-23,4,134.376094213944,Tuesday,Konditorei
2016-02-24,4,64.0301172684115,Wednesday,Konditorei
2016-02-25,4,60.216970582095,Thursday,Konditorei
2016-02-26,4,54.0670927179698,Friday,Konditorei
2016-02-27,4,85.3879693916251,Saturday,Konditorei
2016-02-28,4,155.879471819037,Sunday,Konditorei
2016-02-29,4,57.5785820133328,Monday,Konditorei
2016-03-01,4,93.4974094031413,Tuesday,Konditorei
2016-03-02,4,74.8849594920968,Wednesday,Konditorei
2016-03-03,4,53.3398566608189,Thursday,Konditorei
2016-03-04,4,54.3096350622408,Friday,Konditorei
2016-03-05,4,87.0021007839086,Saturday,Konditorei
2016-03-06,4,89.9769028362655,Sunday,Konditorei
2016-03-07,4,59.3154655481707,Monday,Konditorei
2016-03-08,4,86.237361671157,Tuesday,Konditorei
2016-03-10,4,59.7788825664352,Thursday,Konditorei
2016-03-11,4,84.0911815561759,Friday,Konditorei
2016-03-12,4,64.8612566543002,Saturday,Konditorei
2016-03-13,4,122.358145037394,Sunday,Konditorei
2016-03-14,4,65.7551183672035,Monday,Konditorei
2016-03-15,4,78.5327059559345,Tuesday,Konditorei
2016-03-16,4,74.3282044980244,Wednesday,Konditorei
2016-03-17,4,76.6750730683855,Thursday,Konditorei
2016-03-18,4,85.0144032931207,Friday,Konditorei
2016-03-19,4,82.3119212358549,Saturday,Konditorei
2016-03-20,4,106.4494715151,Sunday,Konditorei
2016-03-21,4,75.4092115243714,Monday,Konditorei
2016-03-22,4,64.4622775695536,Tuesday,Konditorei
2016-03-23,4,54.9613227217267,Wednesday,Konditorei
2016-03-26,4,58.5372758928461,Saturday,Konditorei
2016-03-27,4,141.426208355897,Sunday,Konditorei
2016-03-28,4,121.314930976408,Monday,Konditorei
2016-03-29,4,67.7767299139779,Tuesday,Konditorei
2016-03-30,4,72.2946923139008,Wednesday,Konditorei
